"","Gene_ID","Comparison"
"2714","Cluster-15354.85560","Cv111"
"2715","Cluster-15354.101651","Cv111"
"2716","Cluster-15354.83698","Cv111"
"2717","Cluster-15354.105194","Cv111"
"2718","Cluster-15354.68051","Cv111"
"2719","Cluster-15354.47807","Cv111"
"2720","Cluster-45263.1","Cv111"
"2721","Cluster-15354.84306","Cv111"
"2722","Cluster-15354.83650","Cv111"
"2723","Cluster-15354.90733","Cv111"
"2724","Cluster-15354.40088","Cv111"
"2725","Cluster-15354.73273","Cv111"
"2726","Cluster-15354.52132","Cv111"
"2727","Cluster-15354.105353","Cv111"
"2728","Cluster-15354.13342","Cv111"
"2729","Cluster-15354.131500","Cv111"
"2730","Cluster-15354.75703","Cv111"
"2731","Cluster-15354.101361","Cv111"
"2732","Cluster-15354.96298","Cv111"
"2733","Cluster-15354.109620","Cv111"
"2734","Cluster-15354.80174","Cv111"
"2735","Cluster-15354.25820","Cv111"
"2736","Cluster-15354.118360","Cv111"
"2737","Cluster-15354.120925","Cv111"
"2738","Cluster-15354.76692","Cv111"
"2739","Cluster-15354.52920","Cv111"
"2740","Cluster-15354.128046","Cv111"
"2741","Cluster-15354.69607","Cv111"
"2742","Cluster-15354.81643","Cv111"
"2743","Cluster-15354.25005","Cv111"
"2744","Cluster-15354.92271","Cv111"
"2745","Cluster-15354.91399","Cv111"
"2746","Cluster-15354.100188","Cv111"
"2747","Cluster-15354.129599","Cv111"
"2748","Cluster-15354.113673","Cv111"
"2749","Cluster-15354.71218","653v111"
"2750","Cluster-15354.80641","653v111"
"2751","Cluster-15354.21766","653v111"
"2752","Cluster-21316.0","653v111"
"2753","Cluster-15354.108826","653v111"
"2754","Cluster-15354.58887","653v111"
"2755","Cluster-15354.93868","653v111"
"2756","Cluster-15354.91015","653v111"
"2757","Cluster-15354.145925","653v111"
"2758","Cluster-15354.4445","653v111"
"2759","Cluster-15354.84875","653v111"
"2760","Cluster-15354.85424","653v111"
"2761","Cluster-15354.86688","653v111"
"2762","Cluster-15354.55852","653v111"
"2763","Cluster-15354.138733","653v111"
"2764","Cluster-15354.17652","653v111"
"2765","Cluster-15354.130030","653v111"
"2766","Cluster-15354.14119","653v111"
"2767","Cluster-15354.59428","653v111"
"2768","Cluster-15354.67002","653v111"
"2769","Cluster-15354.132252","653v111"
"2770","Cluster-15354.59101","653v111"
"2771","Cluster-15354.13061","653v111"
"2772","Cluster-15354.137543","653v111"
"2773","Cluster-50747.0","653v111"
"2774","Cluster-15354.115916","653v111"
"2775","Cluster-15354.150776","653v111"
"2776","Cluster-15354.40139","653v111"
"2777","Cluster-15354.23982","653v111"
"2778","Cluster-15354.101048","653v111"
"2779","Cluster-15354.44072","653v111"
"2780","Cluster-15354.91585","653v111"
"2781","Cluster-15354.48745","653v111"
"2782","Cluster-48422.1","653v111"
"2783","Cluster-15354.148966","653v111"
"2784","Cluster-5840.0","653v111"
"2785","Cluster-15354.13929","653v111"
"2786","Cluster-15354.26407","653v111"
"2787","Cluster-15354.126509","653v111"
"2788","Cluster-15354.118720","653v111"
"2789","Cluster-15354.13034","653v111"
"2790","Cluster-15354.23815","653v111"
"2791","Cluster-15354.71116","653v111"
"2792","Cluster-16476.4","653v111"
"2793","Cluster-15354.78814","653v111"
"2794","Cluster-15354.91409","653v111"
"2795","Cluster-43964.2","653v111"
"2796","Cluster-15354.88563","653v111"
"2797","Cluster-15354.11628","653v111"
"2798","Cluster-15354.141528","653v111"
"2799","Cluster-15354.90443","653v111"
"2800","Cluster-2685.0","653v111"
"2801","Cluster-50747.2","653v111"
"2802","Cluster-15354.81126","653v111"
"2803","Cluster-15354.16367","653v111"
"2804","Cluster-15354.77257","653v111"
"2805","Cluster-15354.102982","653v111"
"2806","Cluster-15354.125147","653v111"
"2807","Cluster-15354.19187","653v111"
"2808","Cluster-15354.61580","653v111"
"2809","Cluster-15354.93871","653v111"
"2810","Cluster-15354.57958","653v111"
"2811","Cluster-15354.39819","653v111"
"2812","Cluster-15354.84576","653v111"
"2813","Cluster-39136.1","653v111"
"2814","Cluster-6811.0","653v111"
"2815","Cluster-15354.51965","653v111"
"2816","Cluster-15354.9013","653v111"
"2817","Cluster-42367.3","653v111"
"2818","Cluster-3827.0","653v111"
"2819","Cluster-15354.135436","653v111"
"2820","Cluster-15354.90653","653v111"
"2821","Cluster-15354.147333","653v111"
"2822","Cluster-15354.47671","653v111"
"2823","Cluster-15354.122791","653v111"
"2824","Cluster-15354.9015","653v111"
"2825","Cluster-42367.2","653v111"
"2826","Cluster-15354.41046","653v111"
"2827","Cluster-15354.80292","653v111"
"2828","Cluster-7594.0","653v111"
"2829","Cluster-15354.51991","653v111"
"2830","Cluster-34175.0","653v111"
"2831","Cluster-15354.52835","653v111"
"2832","Cluster-15354.21096","653v111"
"2833","Cluster-15354.11627","653v111"
"2834","Cluster-15354.5780","653v111"
"2835","Cluster-50294.0","653v111"
"2836","Cluster-27788.0","653v111"
"2837","Cluster-15354.39386","653v111"
"2838","Cluster-15354.57734","653v111"
"2839","Cluster-15354.93870","653v111"
"2840","Cluster-37200.6","653v111"
"2841","Cluster-15354.120925","653v111"
