PGSC0003DMG400028891,GO:0003674
PGSC0003DMG400028953,GO:0005488
PGSC0003DMG400029201,GO:0016838
PGSC0003DMG400029406,GO:0016620
PGSC0003DMG400029408,GO:0043167
PGSC0003DMG400029499,GO:0003824
PGSC0003DMG400029617,GO:0001882
PGSC0003DMG400029743,GO:0005488
PGSC0003DMG400029894,GO:0016705
PGSC0003DMG400029964,GO:0016787
PGSC0003DMG400030035,GO:0005524
PGSC0003DMG400030087,GO:0005488
PGSC0003DMG400030092,GO:0005488
PGSC0003DMG400030144,GO:0017076
PGSC0003DMG400030212,GO:0050464
PGSC0003DMG400030220,GO:0032555
PGSC0003DMG400030382,GO:0016491
PGSC0003DMG400030473,GO:1901265
PGSC0003DMG400030491,GO:0016818
PGSC0003DMG400030710,GO:0005525
PGSC0003DMG400030788,GO:0031418
PGSC0003DMG400030855,GO:0030554
PGSC0003DMG400030880,GO:0097367
PGSC0003DMG400030984,GO:0046872
PGSC0003DMG400030998,GO:0008270
PGSC0003DMG400031113,GO:1901265
PGSC0003DMG400031166,GO:0043167
PGSC0003DMG400031228,GO:1901363
PGSC0003DMG400031271,GO:0043168
PGSC0003DMG400031325,GO:0043168
PGSC0003DMG400031326,GO:0016491
PGSC0003DMG400031421,GO:0019139
PGSC0003DMG400032124,GO:0016491
PGSC0003DMG400032137,GO:0043168
PGSC0003DMG400032226,GO:0008509
PGSC0003DMG400033126,GO:0097159
PGSC0003DMG400033171,GO:0016491
PGSC0003DMG400033681,GO:0031683
PGSC0003DMG400033874,GO:0046872
PGSC0003DMG400034293,GO:0016818
PGSC0003DMG400034307,GO:0004871
PGSC0003DMG400043373,GO:0004616
PGSC0003DMG400043507,GO:0032549
PGSC0003DMG400046546,GO:1901363
PGSC0003DMG400047346,GO:0032550
PGSC0003DMG401000057,GO:0016740
PGSC0003DMG401001731,GO:0005488
PGSC0003DMG401003025,GO:0043168
PGSC0003DMG401004392,GO:0016787
PGSC0003DMG401004779,GO:0016491
PGSC0003DMG401006826,GO:1901265
PGSC0003DMG401007575,GO:1901363
PGSC0003DMG401007970,GO:0030554
PGSC0003DMG401009161,GO:0017076
PGSC0003DMG401011372,GO:0017076
PGSC0003DMG401011539,GO:0036094
PGSC0003DMG401013876,GO:0043167
PGSC0003DMG401015455,GO:0015075
PGSC0003DMG401015682,GO:0030554
PGSC0003DMG401016933,GO:1901363
PGSC0003DMG401018057,GO:0016705
PGSC0003DMG401019176,GO:0050662
PGSC0003DMG401019681,GO:1901265
PGSC0003DMG401021514,GO:0035639
PGSC0003DMG401022603,GO:0000166
PGSC0003DMG401022752,GO:0048037
PGSC0003DMG401024252,GO:0043565
PGSC0003DMG401026149,GO:0097367
PGSC0003DMG401026984,GO:0043169
PGSC0003DMG401028515,GO:0016667
PGSC0003DMG401028784,GO:1901363
PGSC0003DMG401029299,GO:0005488
PGSC0003DMG401030700,GO:1901363
PGSC0003DMG401031070,GO:0016829
PGSC0003DMG402000567,GO:0008137
PGSC0003DMG402000895,GO:0016703
PGSC0003DMG402008032,GO:0043167
PGSC0003DMG402010991,GO:0020037
PGSC0003DMG402011252,GO:0003674
PGSC0003DMG402017902,GO:0015075
PGSC0003DMG402018475,GO:0046872
PGSC0003DMG402020117,GO:1901363
PGSC0003DMG402021921,GO:0000287
PGSC0003DMG402023504,GO:0046872
PGSC0003DMG402025899,GO:0003674
PGSC0003DMG402027687,GO:0004180
PGSC0003DMG402029198,GO:0043167
PGSC0003DMG402029631,GO:0097367
PGSC0003DMG402030531,GO:0000166
PGSC0003DMG402031070,GO:0043167
Novel00023,GO:0005515
Novel00024,GO:0032550
Novel00044,GO:0042974
Novel00135,GO:0003674
Novel00333,GO:0005524
Novel00335,GO:0003824
Novel00371,GO:0003824
Novel00447,GO:0035639
Novel00551,GO:0001882
Novel00697,GO:0043167
Novel00785,GO:0046914
Novel00790,GO:0050662
Novel00819,GO:0005488
Novel00827,GO:0005488
Novel00845,GO:0032555
Novel00924,GO:0016887
Novel00943,GO:0016787
Novel00997,GO:0020037
Novel01003,GO:0005267
Novel01041,GO:0022890
Novel01060,GO:0008324
Novel01078,GO:0003824
Novel01091,GO:1901363
Novel01207,GO:0000166
Novel01306,GO:0043168
Novel01394,GO:0016787
Novel01462,GO:0016301
Novel01500,GO:0005524
Novel01618,GO:0032559
Novel01640,GO:0097159
Novel01774,GO:0051082
Novel01798,GO:0003824
Novel01816,GO:0017076
Novel01919,GO:0004842
Novel01922,GO:0003899
Novel01974,GO:0035639
Novel01983,GO:0003824
Novel02012,GO:0016491
Novel02052,GO:0017076
Novel02347,GO:0098772
Novel02363,GO:0016787
Novel02438,GO:0017076
Novel02466,GO:0000166
Novel02543,GO:0032550
Novel02616,GO:0032550
Novel02698,GO:0016787
Novel02747,GO:0022834
Novel02908,GO:0046873
Novel02992,GO:0032555
Novel03028,GO:0030554
Novel03096,GO:0043169
Novel03101,GO:0000166
Novel03114,GO:0005524
Novel03269,GO:0030554
Novel03424,GO:0016491
Novel03543,GO:0001883
PGSC0003DMG400000138,GO:0016772
PGSC0003DMG400000193,GO:0003674
PGSC0003DMG400000243,GO:0043167
PGSC0003DMG400000244,GO:0043169
PGSC0003DMG400000425,GO:0046872
PGSC0003DMG400000484,GO:0005342
PGSC0003DMG400000491,GO:0022892
PGSC0003DMG400000493,GO:0016829
PGSC0003DMG400000735,GO:0003674
PGSC0003DMG400000744,GO:0046872
PGSC0003DMG400000815,GO:0030554
PGSC0003DMG400000872,GO:0043167
PGSC0003DMG400001570,GO:0016684
PGSC0003DMG400001853,GO:1901265
PGSC0003DMG400001915,GO:0046914
PGSC0003DMG400001982,GO:0005488
PGSC0003DMG400002045,GO:0001883
PGSC0003DMG400002217,GO:0032559
PGSC0003DMG400002345,GO:0043169
PGSC0003DMG400002426,GO:0032559
PGSC0003DMG400002452,GO:0043167
PGSC0003DMG400002473,GO:0016831
PGSC0003DMG400002541,GO:0043167
PGSC0003DMG400002612,GO:0016491
PGSC0003DMG400002688,GO:0004497
PGSC0003DMG400002789,GO:1901363
PGSC0003DMG400002920,GO:0001883
PGSC0003DMG400003213,GO:0097159
PGSC0003DMG400003238,GO:0005488
PGSC0003DMG400003306,GO:0043169
PGSC0003DMG400003380,GO:0032559
PGSC0003DMG400003495,GO:0004645
PGSC0003DMG400003527,GO:0032553
PGSC0003DMG400003608,GO:0043167
PGSC0003DMG400003700,GO:0030554
PGSC0003DMG400003932,GO:0003913
PGSC0003DMG400004036,GO:0035639
PGSC0003DMG400004037,GO:0016301
PGSC0003DMG400004170,GO:0001883
PGSC0003DMG400004296,GO:0017076
PGSC0003DMG400004363,GO:0097159
PGSC0003DMG400004601,GO:0016301
PGSC0003DMG400004643,GO:0000155
PGSC0003DMG400004756,GO:0001883
PGSC0003DMG400004923,GO:0003824
PGSC0003DMG400005046,GO:0032559
PGSC0003DMG400005170,GO:0043168
PGSC0003DMG400005214,GO:0015291
PGSC0003DMG400005372,GO:0043169
PGSC0003DMG400005456,GO:0046872
PGSC0003DMG400005494,GO:0043168
PGSC0003DMG400005580,GO:0016705
PGSC0003DMG400005612,GO:0001882
PGSC0003DMG400005975,GO:0097367
PGSC0003DMG400006003,GO:0097159
PGSC0003DMG400006283,GO:0022857
PGSC0003DMG400006368,GO:0003824
PGSC0003DMG400006381,GO:1901265
PGSC0003DMG400006450,GO:0043167
PGSC0003DMG400006572,GO:1901363
PGSC0003DMG400006576,GO:0032559
PGSC0003DMG400006610,GO:0016740
PGSC0003DMG400006769,GO:0043531
PGSC0003DMG400006814,GO:0003676
PGSC0003DMG400006956,GO:0016836
PGSC0003DMG400006993,GO:0016209
PGSC0003DMG400007013,GO:0043167
PGSC0003DMG400007058,GO:0032549
PGSC0003DMG400007074,GO:0046872
PGSC0003DMG400007121,GO:1901265
PGSC0003DMG400007385,GO:0032559
PGSC0003DMG400007471,GO:0003674
PGSC0003DMG400007565,GO:0016705
PGSC0003DMG400007683,GO:0022891
PGSC0003DMG400007717,GO:0043169
PGSC0003DMG400007830,GO:0097159
PGSC0003DMG400008026,GO:0070011
PGSC0003DMG400008223,GO:0005488
PGSC0003DMG400008296,GO:0001882
PGSC0003DMG400008394,GO:0017076
PGSC0003DMG400008404,GO:0004672
PGSC0003DMG400008419,GO:0032553
PGSC0003DMG400008545,GO:0032549
PGSC0003DMG400008551,GO:0016421
PGSC0003DMG400008553,GO:0005515
PGSC0003DMG400008591,GO:0005515
PGSC0003DMG400008828,GO:0008233
PGSC0003DMG400008954,GO:0005488
PGSC0003DMG400009072,GO:0000996
PGSC0003DMG400009105,GO:0016787
PGSC0003DMG400009130,GO:0032555
PGSC0003DMG400009147,GO:0097159
PGSC0003DMG400009181,GO:1901363
PGSC0003DMG400009277,GO:0005215
PGSC0003DMG400009402,GO:0001882
PGSC0003DMG400009810,GO:0043169
PGSC0003DMG400009887,GO:0004630
PGSC0003DMG400009891,GO:0005509
PGSC0003DMG400009900,GO:0003674
PGSC0003DMG400009985,GO:0032559
PGSC0003DMG400009992,GO:0051287
PGSC0003DMG400010065,GO:0043168
PGSC0003DMG400010310,GO:0016705
PGSC0003DMG400010465,GO:0020037
PGSC0003DMG400010612,GO:0043531
PGSC0003DMG400010802,GO:0048037
PGSC0003DMG400010840,GO:0080130
PGSC0003DMG400011072,GO:0032555
PGSC0003DMG400011251,GO:0036094
PGSC0003DMG400011451,GO:0072509
PGSC0003DMG400011502,GO:0003824
PGSC0003DMG400011537,GO:0001882
PGSC0003DMG400011750,GO:0046906
PGSC0003DMG400011754,GO:0016740
PGSC0003DMG400011792,GO:0043169
PGSC0003DMG400011900,GO:0000166
PGSC0003DMG400011907,GO:0001882
PGSC0003DMG400012163,GO:0097159
PGSC0003DMG400012202,GO:0046872
PGSC0003DMG400012205,GO:0005488
PGSC0003DMG400012307,GO:1901363
PGSC0003DMG400012547,GO:0032555
PGSC0003DMG400012669,GO:0046914
PGSC0003DMG400012696,GO:0003824
PGSC0003DMG400012712,GO:0016616
PGSC0003DMG400012795,GO:0003824
PGSC0003DMG400012891,GO:0005488
PGSC0003DMG400012918,GO:0043168
PGSC0003DMG400013022,GO:0005515
PGSC0003DMG400013098,GO:0030554
PGSC0003DMG400013308,GO:0097367
PGSC0003DMG400013506,GO:0032559
PGSC0003DMG400013721,GO:0043168
PGSC0003DMG400013779,GO:0043168
PGSC0003DMG400013885,GO:0043168
PGSC0003DMG400013886,GO:0032559
PGSC0003DMG400013887,GO:0005488
PGSC0003DMG400013989,GO:0003824
PGSC0003DMG400014013,GO:0020037
PGSC0003DMG400014093,GO:0031418
PGSC0003DMG400014225,GO:0046983
PGSC0003DMG400014239,GO:0005524
PGSC0003DMG400014248,GO:1901363
PGSC0003DMG400014372,GO:0017076
PGSC0003DMG400014863,GO:0016830
PGSC0003DMG400014875,GO:0030554
PGSC0003DMG400014954,GO:0046906
PGSC0003DMG400015157,GO:0032550
PGSC0003DMG400015229,GO:0000988
PGSC0003DMG400015319,GO:0001883
PGSC0003DMG400015463,GO:0016741
PGSC0003DMG400015801,GO:0046906
PGSC0003DMG400016156,GO:0016301
PGSC0003DMG400016284,GO:0036094
PGSC0003DMG400016291,GO:0017076
PGSC0003DMG400016365,GO:0043168
PGSC0003DMG400016372,GO:0003674
PGSC0003DMG400016412,GO:0016878
PGSC0003DMG400016453,GO:0005488
PGSC0003DMG400016534,GO:0003723
PGSC0003DMG400016535,GO:0005215
PGSC0003DMG400016601,GO:0032550
PGSC0003DMG400016623,GO:0003824
PGSC0003DMG400016808,GO:1901363
PGSC0003DMG400017095,GO:0048029
PGSC0003DMG400017160,GO:0003676
PGSC0003DMG400017186,GO:0004872
PGSC0003DMG400017291,GO:0043167
PGSC0003DMG400017330,GO:1901363
PGSC0003DMG400017570,GO:0016705
PGSC0003DMG400017760,GO:0043565
PGSC0003DMG400017779,GO:0001882
PGSC0003DMG400017946,GO:0003824
PGSC0003DMG400017949,GO:0016301
PGSC0003DMG400017976,GO:0005488
PGSC0003DMG400017997,GO:0046914
PGSC0003DMG400018141,GO:0043169
PGSC0003DMG400018273,GO:0003674
PGSC0003DMG400018382,GO:1901363
PGSC0003DMG400018428,GO:1901363
PGSC0003DMG400018429,GO:1901363
PGSC0003DMG400018461,GO:0043167
PGSC0003DMG400018462,GO:0043168
PGSC0003DMG400018464,GO:0043531
PGSC0003DMG400018942,GO:0016787
PGSC0003DMG400019149,GO:1901363
PGSC0003DMG400019241,GO:0032555
PGSC0003DMG400019276,GO:0032559
PGSC0003DMG400019379,GO:0043168
PGSC0003DMG400019398,GO:1901265
PGSC0003DMG400019418,GO:0005488
PGSC0003DMG400019454,GO:1901265
PGSC0003DMG400019510,GO:0036094
PGSC0003DMG400019725,GO:0032549
PGSC0003DMG400020086,GO:0030554
PGSC0003DMG400020151,GO:0016741
PGSC0003DMG400020206,GO:1901363
PGSC0003DMG400020416,GO:0005507
PGSC0003DMG400020550,GO:1901363
PGSC0003DMG400020569,GO:0003824
PGSC0003DMG400020587,GO:0043167
PGSC0003DMG400020752,GO:0003824
PGSC0003DMG400020775,GO:0097367
PGSC0003DMG400020809,GO:0043169
PGSC0003DMG400020999,GO:0003674
PGSC0003DMG400021131,GO:1901363
PGSC0003DMG400021136,GO:0046914
PGSC0003DMG400021142,GO:0005488
PGSC0003DMG400021276,GO:0097159
PGSC0003DMG400021346,GO:0042054
PGSC0003DMG400021353,GO:0016301
PGSC0003DMG400021477,GO:0097367
PGSC0003DMG400021533,GO:0003674
PGSC0003DMG400021614,GO:0022891
PGSC0003DMG400021861,GO:0043531
PGSC0003DMG400021875,GO:0003824
PGSC0003DMG400022027,GO:1901363
PGSC0003DMG400022210,GO:0003824
PGSC0003DMG400022231,GO:0004222
PGSC0003DMG400022380,GO:0003674
PGSC0003DMG400022562,GO:0032559
PGSC0003DMG400022635,GO:0097159
PGSC0003DMG400022699,GO:0097159
PGSC0003DMG400022711,GO:0035639
PGSC0003DMG400022764,GO:0004351
PGSC0003DMG400022778,GO:0035251
PGSC0003DMG400022894,GO:0005488
PGSC0003DMG400023164,GO:0003676
PGSC0003DMG400023270,GO:0019001
PGSC0003DMG400023272,GO:0001882
PGSC0003DMG400023382,GO:0046914
PGSC0003DMG400023600,GO:0015075
PGSC0003DMG400023657,GO:0043169
PGSC0003DMG400023694,GO:0046906
PGSC0003DMG400023726,GO:0097159
PGSC0003DMG400023742,GO:0043168
PGSC0003DMG400023849,GO:0001882
PGSC0003DMG400024017,GO:0005515
PGSC0003DMG400024018,GO:0043167
PGSC0003DMG400024055,GO:0000166
PGSC0003DMG400024157,GO:1901363
PGSC0003DMG400024161,GO:1901265
PGSC0003DMG400024209,GO:0016301
PGSC0003DMG400024274,GO:0016705
PGSC0003DMG400024278,GO:0043167
PGSC0003DMG400024281,GO:0043167
PGSC0003DMG400024363,GO:0043168
PGSC0003DMG400024490,GO:0000166
PGSC0003DMG400024561,GO:1901363
PGSC0003DMG400024643,GO:0003824
PGSC0003DMG400024707,GO:0032559
PGSC0003DMG400024715,GO:0001882
PGSC0003DMG400025028,GO:1901363
PGSC0003DMG400025159,GO:0097159
PGSC0003DMG400025221,GO:0043169
PGSC0003DMG400025545,GO:0032559
PGSC0003DMG400025795,GO:0043169
PGSC0003DMG400025803,GO:0005488
PGSC0003DMG400025931,GO:0005488
PGSC0003DMG400026072,GO:0000166
PGSC0003DMG400026077,GO:0005509
PGSC0003DMG400026211,GO:0043167
PGSC0003DMG400026475,GO:0003674
PGSC0003DMG400026508,GO:0042626
PGSC0003DMG400026575,GO:0046906
PGSC0003DMG400026586,GO:0046906
PGSC0003DMG400026716,GO:1901265
PGSC0003DMG400026829,GO:0044877
PGSC0003DMG400026871,GO:0046906
PGSC0003DMG400027071,GO:0000166
PGSC0003DMG400027124,GO:1901265
PGSC0003DMG400027149,GO:0036094
PGSC0003DMG400027196,GO:0004722
PGSC0003DMG400027340,GO:0043167
PGSC0003DMG400027459,GO:0043167
PGSC0003DMG400027472,GO:1901363
PGSC0003DMG400027611,GO:1901265
PGSC0003DMG400027633,GO:0005488
PGSC0003DMG400028129,GO:0016279
PGSC0003DMG400028381,GO:1901363
PGSC0003DMG400028479,GO:0016772
PGSC0003DMG400028491,GO:0000166
PGSC0003DMG400028545,GO:0015002
PGSC0003DMG400028562,GO:0003824
PGSC0003DMG400028607,GO:0022891
PGSC0003DMG400028617,GO:1901363
PGSC0003DMG400028666,GO:1901363
PGSC0003DMG400028694,GO:0001883
PGSC0003DMG400028953,GO:0020037
PGSC0003DMG400029406,GO:0048037
PGSC0003DMG400029408,GO:0003824
PGSC0003DMG400029499,GO:0043167
PGSC0003DMG400029617,GO:1901265
PGSC0003DMG400029894,GO:0020037
PGSC0003DMG400029964,GO:0004623
PGSC0003DMG400030035,GO:0016772
PGSC0003DMG400030087,GO:0001882
PGSC0003DMG400030144,GO:0004672
PGSC0003DMG400030212,GO:0097159
PGSC0003DMG400030220,GO:0043167
PGSC0003DMG400030382,GO:0097159
PGSC0003DMG400030473,GO:0032550
PGSC0003DMG400030491,GO:0016462
PGSC0003DMG400030710,GO:0043168
PGSC0003DMG400030788,GO:0016491
PGSC0003DMG400030855,GO:0043168
PGSC0003DMG400030880,GO:0036094
PGSC0003DMG400030984,GO:0008270
PGSC0003DMG400030998,GO:0016627
PGSC0003DMG400031113,GO:1901363
PGSC0003DMG400031166,GO:0032555
PGSC0003DMG400031228,GO:0043168
PGSC0003DMG400031271,GO:1901363
PGSC0003DMG400031325,GO:0043167
PGSC0003DMG400031326,GO:1901265
PGSC0003DMG400031421,GO:0036094
PGSC0003DMG400032124,GO:0097159
PGSC0003DMG400032137,GO:0032553
PGSC0003DMG400033126,GO:0016772
PGSC0003DMG400033171,GO:0097159
PGSC0003DMG400033681,GO:0003674
PGSC0003DMG400033874,GO:0043169
PGSC0003DMG400034293,GO:0003676
PGSC0003DMG400034307,GO:0016773
PGSC0003DMG400043373,GO:0016614
PGSC0003DMG400043507,GO:0015085
PGSC0003DMG400046546,GO:0003674
PGSC0003DMG400047346,GO:0097159
PGSC0003DMG401000057,GO:0030554
PGSC0003DMG401003025,GO:0032553
PGSC0003DMG401004392,GO:0016887
PGSC0003DMG401004779,GO:0003824
PGSC0003DMG401006826,GO:0097159
PGSC0003DMG401007575,GO:0003674
PGSC0003DMG401007970,GO:0043168
PGSC0003DMG401009161,GO:0036094
PGSC0003DMG401011372,GO:0036094
PGSC0003DMG401011539,GO:0051766
PGSC0003DMG401013876,GO:0003824
PGSC0003DMG401015455,GO:0003674
PGSC0003DMG401015682,GO:0043168
PGSC0003DMG401016933,GO:0043168
PGSC0003DMG401018057,GO:0020037
PGSC0003DMG401019176,GO:0050660
PGSC0003DMG401019681,GO:0097159
PGSC0003DMG401021514,GO:0032559
PGSC0003DMG401022603,GO:0043168
PGSC0003DMG401022752,GO:0005488
PGSC0003DMG401024252,GO:0005488
PGSC0003DMG401026149,GO:0097159
PGSC0003DMG401026984,GO:0046914
PGSC0003DMG401028515,GO:0005488
PGSC0003DMG401028784,GO:0016773
PGSC0003DMG401029299,GO:0004386
PGSC0003DMG401030700,GO:0043168
PGSC0003DMG402000567,GO:0005488
PGSC0003DMG402000895,GO:0051536
PGSC0003DMG402008032,GO:0016772
PGSC0003DMG402010991,GO:0046914
PGSC0003DMG402017902,GO:0022857
PGSC0003DMG402018475,GO:0003824
PGSC0003DMG402029631,GO:0035639
PGSC0003DMG402030531,GO:0016301
Novel00023,GO:0005216
Novel00024,GO:0043167
Novel00044,GO:0016787
Novel00333,GO:0035639
Novel00335,GO:0097159
Novel00371,GO:0097159
Novel00447,GO:0043167
Novel00551,GO:0060089
Novel00697,GO:0046906
Novel00785,GO:0043169
Novel00790,GO:0000287
Novel00819,GO:0015144
Novel00827,GO:0003676
Novel00845,GO:0032559
Novel00924,GO:0043168
Novel00943,GO:0004518
Novel00997,GO:0005488
Novel01003,GO:0022838
Novel01041,GO:0003674
Novel01060,GO:0043167
Novel01078,GO:1901265
Novel01091,GO:0000166
Novel01207,GO:1901363
Novel01306,GO:0097159
Novel01462,GO:0043168
Novel01500,GO:0043169
Novel01618,GO:0097159
Novel01640,GO:0032555
Novel01774,GO:0004842
Novel01798,GO:0043167
Novel01816,GO:0017111
Novel01919,GO:0008270
Novel01922,GO:0005488
Novel01974,GO:0005524
Novel01983,GO:0005515
Novel02012,GO:1901265
Novel02052,GO:0070035
Novel02347,GO:0016248
Novel02363,GO:0030554
Novel02438,GO:0036094
Novel02466,GO:1901363
Novel02543,GO:0097159
Novel02616,GO:1901265
Novel02698,GO:0016817
Novel02747,GO:0005230
Novel02908,GO:0008324
Novel02992,GO:0003824
Novel03028,GO:0016301
Novel03096,GO:0008233
Novel03101,GO:1901363
Novel03114,GO:0035639
Novel03269,GO:0001883
Novel03424,GO:1901265
Novel03543,GO:0000166
PGSC0003DMG400000138,GO:0016779
PGSC0003DMG400000243,GO:0032555
PGSC0003DMG400000244,GO:0005488
PGSC0003DMG400000425,GO:0046906
PGSC0003DMG400000484,GO:0015605
PGSC0003DMG400000491,GO:0036094
PGSC0003DMG400000735,GO:0097159
PGSC0003DMG400000744,GO:0097159
PGSC0003DMG400000815,GO:0043531
PGSC0003DMG400000872,GO:0036094
PGSC0003DMG400001570,GO:0005488
PGSC0003DMG400001853,GO:0032553
PGSC0003DMG400001915,GO:0043169
PGSC0003DMG400001982,GO:0001882
PGSC0003DMG400002045,GO:0030554
PGSC0003DMG400002217,GO:0043167
PGSC0003DMG400002345,GO:0020037
PGSC0003DMG400002426,GO:0043531
PGSC0003DMG400002452,GO:0036094
PGSC0003DMG400002473,GO:0030170
PGSC0003DMG400002612,GO:0003674
PGSC0003DMG400002688,GO:0020037
PGSC0003DMG400002789,GO:1901265
PGSC0003DMG400002920,GO:0030554
PGSC0003DMG400003213,GO:0032553
PGSC0003DMG400003238,GO:0016614
PGSC0003DMG400003306,GO:0020037
PGSC0003DMG400003380,GO:0017076
PGSC0003DMG400003495,GO:0016757
PGSC0003DMG400003527,GO:0032549
PGSC0003DMG400003608,GO:0003674
PGSC0003DMG400003700,GO:0004707
PGSC0003DMG400003932,GO:0097159
PGSC0003DMG400004036,GO:0030554
PGSC0003DMG400004037,GO:0097367
PGSC0003DMG400004170,GO:0030554
PGSC0003DMG400004296,GO:0032555
PGSC0003DMG400004363,GO:0032553
PGSC0003DMG400004601,GO:0097367
PGSC0003DMG400004643,GO:0004872
PGSC0003DMG400004756,GO:0030554
PGSC0003DMG400004923,GO:0043167
PGSC0003DMG400005046,GO:0036094
PGSC0003DMG400005170,GO:0097367
PGSC0003DMG400005372,GO:0051540
PGSC0003DMG400005494,GO:1901363
PGSC0003DMG400005580,GO:0020037
PGSC0003DMG400005612,GO:0022857
PGSC0003DMG400005975,GO:0016301
PGSC0003DMG400006003,GO:0097367
PGSC0003DMG400006283,GO:0005524
PGSC0003DMG400006368,GO:0016491
PGSC0003DMG400006381,GO:0016491
PGSC0003DMG400006450,GO:0046872
PGSC0003DMG400006572,GO:0001882
PGSC0003DMG400006576,GO:0036094
PGSC0003DMG400006610,GO:0030554
PGSC0003DMG400006769,GO:0030554
PGSC0003DMG400006814,GO:0046872
PGSC0003DMG400006993,GO:0046906
PGSC0003DMG400007013,GO:0036094
PGSC0003DMG400007058,GO:0032550
PGSC0003DMG400007074,GO:0003824
PGSC0003DMG400007121,GO:0003674
PGSC0003DMG400007385,GO:0036094
PGSC0003DMG400007471,GO:0097159
PGSC0003DMG400007565,GO:0020037
PGSC0003DMG400007683,GO:0015116
PGSC0003DMG400007717,GO:0046914
PGSC0003DMG400008296,GO:0005488
PGSC0003DMG400008394,GO:0032555
PGSC0003DMG400008404,GO:0004674
PGSC0003DMG400008419,GO:0032549
PGSC0003DMG400008545,GO:0032553
PGSC0003DMG400008551,GO:0016874
PGSC0003DMG400008828,GO:0036094
PGSC0003DMG400009072,GO:0097159
PGSC0003DMG400009105,GO:0043168
PGSC0003DMG400009130,GO:0032559
PGSC0003DMG400009147,GO:0000285
PGSC0003DMG400009181,GO:0016773
PGSC0003DMG400009277,GO:0016675
PGSC0003DMG400009402,GO:0005488
PGSC0003DMG400009810,GO:0020037
PGSC0003DMG400009887,GO:0043167
PGSC0003DMG400009900,GO:0000166
PGSC0003DMG400009985,GO:0032555
PGSC0003DMG400009992,GO:0003674
PGSC0003DMG400010065,GO:0016301
PGSC0003DMG400010310,GO:0043169
PGSC0003DMG400010465,GO:0016209
PGSC0003DMG400010612,GO:0005488
PGSC0003DMG400010802,GO:0005488
PGSC0003DMG400010840,GO:0048037
PGSC0003DMG400011072,GO:0032559
PGSC0003DMG400011251,GO:0016740
PGSC0003DMG400011451,GO:0015085
PGSC0003DMG400011502,GO:0043167
PGSC0003DMG400011537,GO:0005488
PGSC0003DMG400011750,GO:0046872
PGSC0003DMG400011792,GO:0097367
PGSC0003DMG400011900,GO:1901363
PGSC0003DMG400011907,GO:0005488
PGSC0003DMG400012163,GO:0032559
PGSC0003DMG400012202,GO:0046906
PGSC0003DMG400012205,GO:0016884
PGSC0003DMG400012307,GO:0016773
PGSC0003DMG400012547,GO:0032559
PGSC0003DMG400012669,GO:0016705
PGSC0003DMG400012696,GO:0008324
PGSC0003DMG400012712,GO:0050662
PGSC0003DMG400012795,GO:0043167
PGSC0003DMG400012891,GO:0043565
PGSC0003DMG400012918,GO:0030554
PGSC0003DMG400013022,GO:0032550
PGSC0003DMG400013098,GO:0017076
PGSC0003DMG400013308,GO:0005488
PGSC0003DMG400013506,GO:0097159
PGSC0003DMG400013721,GO:0000166
PGSC0003DMG400013779,GO:1901363
PGSC0003DMG400013885,GO:0016301
PGSC0003DMG400013886,GO:0032555
PGSC0003DMG400013887,GO:0001882
PGSC0003DMG400013989,GO:0016772
PGSC0003DMG400014013,GO:0046914
PGSC0003DMG400014093,GO:0051213
PGSC0003DMG400014225,GO:0097367
PGSC0003DMG400014239,GO:0043167
PGSC0003DMG400014248,GO:0000166
PGSC0003DMG400014372,GO:0030554
PGSC0003DMG400014863,GO:0003674
PGSC0003DMG400014875,GO:0016740
PGSC0003DMG400014954,GO:0004497
PGSC0003DMG400015157,GO:0003824
PGSC0003DMG400015229,GO:0061733
PGSC0003DMG400015319,GO:0016773
PGSC0003DMG400015463,GO:0036094
PGSC0003DMG400015801,GO:0043167
PGSC0003DMG400016156,GO:0043168
PGSC0003DMG400016284,GO:0003674
PGSC0003DMG400016291,GO:0030554
PGSC0003DMG400016365,GO:0016301
PGSC0003DMG400016372,GO:0032553
PGSC0003DMG400016412,GO:0000166
PGSC0003DMG400016453,GO:0003674
PGSC0003DMG400016535,GO:0008324
PGSC0003DMG400016601,GO:0043167
PGSC0003DMG400016623,GO:0004497
PGSC0003DMG400016808,GO:0016788
PGSC0003DMG400017095,GO:1901363
PGSC0003DMG400017186,GO:0030554
PGSC0003DMG400017291,GO:0003824
PGSC0003DMG400017330,GO:0000166
PGSC0003DMG400017570,GO:0051536
PGSC0003DMG400017760,GO:0005488
PGSC0003DMG400017779,GO:1901265
PGSC0003DMG400017946,GO:0016772
PGSC0003DMG400017949,GO:0043168
PGSC0003DMG400017976,GO:0048037
PGSC0003DMG400017997,GO:0043169
PGSC0003DMG400018141,GO:0016705
PGSC0003DMG400018273,GO:0050662
PGSC0003DMG400018382,GO:0016773
PGSC0003DMG400018428,GO:0001883
PGSC0003DMG400018429,GO:0003674
PGSC0003DMG400018461,GO:0005515
PGSC0003DMG400018462,GO:0030554
PGSC0003DMG400018464,GO:0097367
PGSC0003DMG400018942,GO:0030554
PGSC0003DMG400019149,GO:0000166
PGSC0003DMG400019241,GO:0032559
PGSC0003DMG400019276,GO:0032555
PGSC0003DMG400019379,GO:0016301
PGSC0003DMG400019398,GO:0097159
PGSC0003DMG400019418,GO:0001882
