Cluster-15354.81435,GO:0006744
Cluster-15354.81453,GO:0055085
Cluster-15354.81585,GO:0010207
Cluster-15354.81596,GO:0006544
Cluster-15354.81610,GO:0055114
Cluster-15354.81612,GO:0008210
Cluster-15354.81620,GO:0006555
Cluster-15354.81630,GO:0005975
Cluster-15354.81743,GO:0042254
Cluster-15354.81744,GO:0008152
Cluster-15354.81845,GO:0006886
Cluster-15354.81854,GO:0042967
Cluster-15354.81913,GO:0006412
Cluster-15354.81914,GO:0042254
Cluster-15354.81915,GO:0042254
Cluster-15354.81935,GO:0009405
Cluster-15354.81946,GO:0015979
Cluster-15354.81995,GO:0006306
Cluster-15354.82013,GO:0042254
Cluster-15354.82017,GO:0008152
Cluster-15354.82018,GO:0008152
Cluster-15354.82033,GO:0006118
Cluster-15354.82121,GO:0006355
Cluster-15354.82146,GO:0006508
Cluster-15354.82170,GO:0015684
Cluster-15354.82185,GO:0006118
Cluster-15354.82253,GO:0015931
Cluster-15354.82311,GO:0007165
Cluster-15354.82320,GO:0006355
Cluster-15354.82325,GO:0006355
Cluster-15354.82331,GO:0055114
Cluster-15354.82402,GO:0032543
Cluster-15354.82437,GO:0015979
Cluster-15354.82438,GO:0015725
Cluster-15354.82473,GO:0055114
Cluster-15354.82499,GO:0005975
Cluster-15354.82500,GO:0005975
Cluster-15354.82547,GO:0019069
Cluster-15354.8256,GO:0006611
Cluster-15354.82592,GO:0006508
Cluster-15354.82631,GO:0015979
Cluster-15354.82637,GO:0006807
Cluster-15354.82717,GO:0006807
Cluster-15354.82812,GO:0006357
Cluster-15354.82827,GO:0015979
Cluster-15354.82831,GO:0006810
Cluster-15354.82881,GO:0007340
Cluster-15354.82887,GO:0006412
Cluster-15354.82906,GO:0055114
Cluster-15354.82909,GO:0006118
Cluster-15354.82999,GO:0006810
Cluster-15354.83027,GO:0006457
Cluster-15354.83028,GO:0055114
Cluster-15354.83029,GO:0015992
Cluster-15354.83070,GO:0015947
Cluster-15354.83139,GO:0055114
Cluster-15354.83140,GO:0050912
Cluster-15354.83141,GO:0055114
Cluster-15354.83142,GO:0055114
Cluster-15354.83181,GO:0055114
Cluster-15354.83243,GO:0006537
Cluster-15354.83261,GO:0015979
Cluster-15354.83320,GO:0000103
Cluster-15354.83322,GO:0009058
Cluster-15354.83338,GO:0006351
Cluster-15354.83356,GO:0006629
Cluster-15354.83366,GO:0009765
Cluster-15354.83378,GO:0006810
Cluster-15354.83385,GO:0006007
Cluster-15354.83400,GO:0055114
Cluster-15354.83410,GO:0006007
Cluster-15354.83460,GO:0008615
Cluster-15354.83467,GO:0015976
Cluster-15354.83481,GO:0016310
Cluster-15354.83492,GO:0006013
Cluster-15354.83494,GO:0006000
Cluster-15354.83503,GO:0006807
Cluster-15354.83515,GO:0015947
Cluster-15354.83517,GO:0006974
Cluster-15354.83543,GO:0055114
Cluster-15354.83550,GO:0055114
Cluster-15354.83555,GO:0006412
Cluster-15354.83603,GO:0006730
Cluster-15354.83622,GO:0006281
Cluster-15354.83631,GO:0055085
Cluster-15354.83659,GO:0015979
Cluster-15354.83667,GO:0006508
Cluster-15354.83697,GO:0006556
Cluster-15354.83698,GO:0006556
Cluster-15354.83749,GO:0019079
Cluster-15354.83764,GO:0055114
Cluster-15354.83769,GO:0006807
Cluster-15354.83775,GO:0015979
Cluster-15354.83785,GO:0008210
Cluster-15354.83797,GO:0015979
Cluster-15354.83813,GO:0055114
Cluster-15354.83831,GO:0006355
Cluster-15354.83837,GO:0055114
Cluster-15354.83847,GO:0055114
Cluster-15354.83879,GO:0006118
Cluster-15354.83896,GO:0015979
Cluster-15354.83903,GO:0015979
Cluster-15354.83912,GO:0042549
Cluster-15354.83913,GO:0015979
Cluster-15354.83961,GO:0006730
Cluster-15354.83966,GO:0006730
Cluster-15354.83970,GO:0006807
Cluster-15354.84013,GO:0006730
Cluster-15354.84044,GO:0008207
Cluster-15354.84076,GO:0006813
Cluster-15354.84079,GO:0006313
Cluster-15354.84086,GO:0055114
Cluster-15354.84092,GO:0015979
Cluster-15354.84105,GO:0006886
Cluster-15354.84107,GO:0006886
Cluster-15354.84112,GO:0015979
Cluster-15354.84113,GO:0016049
Cluster-15354.84122,GO:0030001
Cluster-15354.84211,GO:0015979
Cluster-15354.84239,GO:0009058
Cluster-15354.84254,GO:0008152
Cluster-15354.84306,GO:0055114
Cluster-15354.84351,GO:0042254
Cluster-15354.84404,GO:0006468
Cluster-15354.84420,GO:0006874
Cluster-15354.84468,GO:0005975
Cluster-15354.84471,GO:0005975
Cluster-15354.84488,GO:0006355
Cluster-15354.84576,GO:0006693
Cluster-15354.84602,GO:0007339
Cluster-15354.84698,GO:0006979
Cluster-15354.84759,GO:0015976
Cluster-15354.84776,GO:0015074
Cluster-15354.84801,GO:0006098
Cluster-15354.84802,GO:0006013
Cluster-15354.84820,GO:0006468
Cluster-15354.84828,GO:0006027
Cluster-15354.84833,GO:0046486
Cluster-15354.84838,GO:0006027
Cluster-15354.84839,GO:0006012
Cluster-15354.84843,GO:0009094
Cluster-15354.84877,GO:0006508
Cluster-15354.84882,GO:0006556
Cluster-15354.84883,GO:0006555
Cluster-15354.84886,GO:0006118
Cluster-15354.84887,GO:0055114
Cluster-15354.85002,GO:0006468
Cluster-15354.85049,GO:0006729
Cluster-15354.85093,GO:0006810
Cluster-15354.85115,GO:0006412
Cluster-15354.85147,GO:0006096
Cluster-15354.85152,GO:0015947
Cluster-15354.85222,GO:0009059
Cluster-15354.85258,GO:0006950
Cluster-15354.85260,GO:0006457
Cluster-15354.85317,GO:0006355
Cluster-15354.85320,GO:0006568
Cluster-15354.85335,GO:0008152
Cluster-15354.85341,GO:0055114
Cluster-15354.85346,GO:0055114
Cluster-15354.85352,GO:0006355
Cluster-15354.85424,GO:0032259
Cluster-15354.85465,GO:0006468
Cluster-15354.85472,GO:0016310
Cluster-15354.85548,GO:0006355
Cluster-15354.85595,GO:0006281
Cluster-15354.85632,GO:0006457
Cluster-15354.85633,GO:0016560
Cluster-15354.85649,GO:0006355
Cluster-15354.85674,GO:0043043
Cluster-15354.85769,GO:0055114
Cluster-15354.85770,GO:0055114
Cluster-15354.85861,GO:0016192
Cluster-15354.85892,GO:0055085
Cluster-15354.85894,GO:0006810
Cluster-15354.85914,GO:0006412
Cluster-15354.85937,GO:0009306
Cluster-15354.85986,GO:0005982
Cluster-15354.86112,GO:0055085
Cluster-15354.86251,GO:0042710
Cluster-15354.86284,GO:0045667
Cluster-15354.86351,GO:0006886
Cluster-15354.86362,GO:0019643
Cluster-15354.86372,GO:0019643
Cluster-15354.86521,GO:0015979
Cluster-15354.86638,GO:0006457
Cluster-15354.86804,GO:0006011
Cluster-15354.86849,GO:0009058
Cluster-15354.86852,GO:0009058
Cluster-15354.86858,GO:0006754
Cluster-15354.86899,GO:0055114
Cluster-15354.87075,GO:0043631
Cluster-15354.87127,GO:0006537
Cluster-15354.87166,GO:0035556
Cluster-15354.87184,GO:0005975
Cluster-15354.87378,GO:0046486
Cluster-15354.87424,GO:0055114
Cluster-15354.87490,GO:0055114
Cluster-15354.87516,GO:0006979
Cluster-15354.87579,GO:0055114
Cluster-15354.87776,GO:0006950
Cluster-15354.88028,GO:0045454
Cluster-15354.88129,GO:0007010
Cluster-15354.88131,GO:0007010
Cluster-15354.88132,GO:0007010
Cluster-15354.88181,GO:0006825
Cluster-15354.88292,GO:0055114
Cluster-15354.88324,GO:0015031
Cluster-15354.88332,GO:0003333
Cluster-15354.88442,GO:0006508
Cluster-15354.88459,GO:0006011
Cluster-15354.88461,GO:0005985
Cluster-15354.88563,GO:0006950
Cluster-15354.88622,GO:0008152
Cluster-15354.88672,GO:0006118
Cluster-15354.88678,GO:0006118
Cluster-15354.88712,GO:0015074
Cluster-15354.88786,GO:0008209
Cluster-15354.88820,GO:0007017
Cluster-15354.88872,GO:0006260
Cluster-15354.88946,GO:0015992
Cluster-15354.88966,GO:0006310
Cluster-15354.89059,GO:0015992
Cluster-15354.89066,GO:0006855
Cluster-15354.89194,GO:0042128
Cluster-15354.89198,GO:0042128
Cluster-15354.89199,GO:0055114
Cluster-15354.89255,GO:0006357
Cluster-15354.89303,GO:0033014
Cluster-15354.89305,GO:0042438
Cluster-15354.89309,GO:0033014
Cluster-15354.89564,GO:0006950
Cluster-15354.89585,GO:0006631
Cluster-15354.89716,GO:0045893
Cluster-15354.90018,GO:0007067
Cluster-15354.90072,GO:0005975
Cluster-15354.90127,GO:0006804
Cluster-15354.9013,GO:0071436
Cluster-15354.9015,GO:0006814
Cluster-15354.90508,GO:0055114
Cluster-15354.90513,GO:0016559
Cluster-15354.90524,GO:0016559
Cluster-15354.90605,GO:0008152
Cluster-15354.90607,GO:0008152
Cluster-15354.90608,GO:0008152
Cluster-15354.90618,GO:0006810
Cluster-15354.90676,GO:0006415
Cluster-15354.90733,GO:0006109
Cluster-15354.90879,GO:0006094
Cluster-15354.90888,GO:0006771
Cluster-15354.91015,GO:0006118
Cluster-15354.91095,GO:0051090
Cluster-15354.91156,GO:0006338
Cluster-15354.91216,GO:0006468
Cluster-15354.91252,GO:0006810
Cluster-15354.91254,GO:0006810
Cluster-15354.91399,GO:0015886
Cluster-15354.91409,GO:0016255
Cluster-15354.91443,GO:0048544
Cluster-15354.91537,GO:0006468
Cluster-15354.91648,GO:0006310
Cluster-15354.91861,GO:0006807
Cluster-15354.91984,GO:0006265
Cluster-15354.91998,GO:0009733
Cluster-15354.92179,GO:0055114
Cluster-15354.92271,GO:0006098
Cluster-15354.92273,GO:0019521
Cluster-15354.92332,GO:0007275
Cluster-15354.92431,GO:0000160
Cluster-15354.92666,GO:0008152
Cluster-15354.92670,GO:0009405
Cluster-15354.92830,GO:0008033
Cluster-15354.92833,GO:0051252
Cluster-15354.92869,GO:0055114
Cluster-15354.92943,GO:0055085
Cluster-15354.93112,GO:0005985
Cluster-15354.93113,GO:0006011
Cluster-15354.93114,GO:0030244
Cluster-15354.93116,GO:0030244
Cluster-15354.93147,GO:0006614
Cluster-15354.93149,GO:0006471
Cluster-15354.93173,GO:0055114
Cluster-15354.93286,GO:0006355
Cluster-15354.93454,GO:0009069
Cluster-15354.93541,GO:0006021
Cluster-15354.93591,GO:0006468
Cluster-15354.9361,GO:0009236
Cluster-15354.93669,GO:0006541
Cluster-15354.93747,GO:0006351
Cluster-15354.93871,GO:0055114
Cluster-15354.93907,GO:0006874
Cluster-15354.93920,GO:0015986
Cluster-15354.94000,GO:0006508
Cluster-15354.94205,GO:0007165
Cluster-15354.94286,GO:0008152
Cluster-15354.94429,GO:0032012
Cluster-15354.94506,GO:0008652
Cluster-15354.94636,GO:0009435
Cluster-15354.94718,GO:0055085
Cluster-15354.94800,GO:0006098
Cluster-15354.94802,GO:0006098
Cluster-15354.94828,GO:0017009
Cluster-15354.94876,GO:0033014
Cluster-15354.95038,GO:0009401
Cluster-15354.95041,GO:0008272
Cluster-15354.95161,GO:0009116
Cluster-15354.95337,GO:0055114
Cluster-15354.95351,GO:0019521
Cluster-15354.95398,GO:0051726
Cluster-15354.95471,GO:0006508
Cluster-15354.95489,GO:0015979
Cluster-15354.95530,GO:0055114
Cluster-15354.95740,GO:0006310
Cluster-15354.95743,GO:0042823
Cluster-15354.95774,GO:0006810
Cluster-15354.95944,GO:0006886
Cluster-15354.96048,GO:0016559
Cluster-15354.96163,GO:0006979
Cluster-15354.96213,GO:0008152
Cluster-15354.96402,GO:0042254
Cluster-15354.96407,GO:0042254
Cluster-15354.96618,GO:0006457
Cluster-15354.96619,GO:0006457
Cluster-15354.97080,GO:0008152
Cluster-15354.97121,GO:0006011
Cluster-15354.97188,GO:0006412
Cluster-15354.97215,GO:0007224
Cluster-15354.97222,GO:0008033
Cluster-15354.97381,GO:0042254
Cluster-15354.97445,GO:0006508
Cluster-15354.97726,GO:0016310
Cluster-15354.97728,GO:0009069
Cluster-15354.97881,GO:0006355
Cluster-15354.97896,GO:0006811
Cluster-15354.98083,GO:0008207
Cluster-15354.98102,GO:0006355
Cluster-15354.98322,GO:0006098
Cluster-15354.98420,GO:0006355
Cluster-15354.98516,GO:0015994
Cluster-15354.98748,GO:0006006
Cluster-15354.98882,GO:0007010
Cluster-15354.98883,GO:0010207
Cluster-15354.98889,GO:0005975
Cluster-15354.99009,GO:0006468
Cluster-15354.99108,GO:0009697
Cluster-15354.99187,GO:0006468
Cluster-15354.99485,GO:0006486
Cluster-15354.99541,GO:0006355
Cluster-15354.99542,GO:0006355
Cluster-15354.99740,GO:0007411
Cluster-15354.99743,GO:0042545
Cluster-15354.99749,GO:0006537
Cluster-16476.4,GO:0016032
Cluster-25629.0,GO:0015948
Cluster-27788.0,GO:0006412
Cluster-28510.2,GO:0007275
Cluster-33965.1,GO:0005975
Cluster-34175.0,GO:0006412
Cluster-34980.0,GO:0006281
Cluster-36085.0,GO:0050776
Cluster-3827.0,GO:0006412
Cluster-38827.3,GO:0006813
Cluster-39136.1,GO:0007156
Cluster-39376.0,GO:0006308
Cluster-39622.10,GO:0006771
Cluster-4357.3,GO:0006810
Cluster-43864.0,GO:0007059
Cluster-43964.2,GO:0019079
Cluster-45570.0,GO:0055085
Cluster-46822.1,GO:0006118
Cluster-48422.1,GO:0016567
Cluster-50294.0,GO:0045893
Cluster-50808.0,GO:0055114
Cluster-51475.0,GO:0055114
Cluster-51899.0,GO:0006351
Cluster-52544.1,GO:0006950
Cluster-52876.0,GO:0009058
Cluster-52924.0,GO:0055085
Cluster-53622.0,GO:0016573
Cluster-53670.1,GO:0006508
Cluster-5840.0,GO:0007283
Cluster-6811.0,GO:0006355
Cluster-7594.0,GO:0055085
Cluster-13954.7,GO:0008053
Cluster-15354.100214,GO:0007165
Cluster-15354.100306,GO:0007010
Cluster-15354.100357,GO:0030833
Cluster-15354.100360,GO:0000746
Cluster-15354.100735,GO:0009405
Cluster-15354.100781,GO:0006206
Cluster-15354.101044,GO:0055114
Cluster-15354.101235,GO:0006457
Cluster-15354.101361,GO:0007259
Cluster-15354.101807,GO:0043161
Cluster-15354.102267,GO:0006355
Cluster-15354.102270,GO:0000160
Cluster-15354.102278,GO:0042128
Cluster-15354.102456,GO:0006012
Cluster-15354.102576,GO:0055114
Cluster-15354.103467,GO:0005985
Cluster-15354.103977,GO:0007186
Cluster-15354.103987,GO:0006687
Cluster-15354.104132,GO:0019079
Cluster-15354.104176,GO:0045893
Cluster-15354.104242,GO:0005975
Cluster-15354.104324,GO:0055114
Cluster-15354.104392,GO:0008615
Cluster-15354.104508,GO:0055114
Cluster-15354.104574,GO:0006810
Cluster-15354.105217,GO:0055114
Cluster-15354.105381,GO:0042254
Cluster-15354.105417,GO:0015976
Cluster-15354.105418,GO:0006096
Cluster-15354.105466,GO:0055114
Cluster-15354.105592,GO:0006364
Cluster-15354.106011,GO:0005975
Cluster-15354.106188,GO:0007031
Cluster-15354.106203,GO:0007031
Cluster-15354.106206,GO:0007031
Cluster-15354.106410,GO:0006144
Cluster-15354.106411,GO:0006144
Cluster-15354.107015,GO:0006886
Cluster-15354.107205,GO:0006886
Cluster-15354.107368,GO:0016310
Cluster-15354.107523,GO:0006334
Cluster-15354.107838,GO:0006950
Cluster-15354.107839,GO:0009415
Cluster-15354.109137,GO:0006118
Cluster-15354.109456,GO:0005982
Cluster-15354.109938,GO:0015992
Cluster-15354.110061,GO:0006904
Cluster-15354.110136,GO:0016567
Cluster-15354.110626,GO:0009085
Cluster-15354.110630,GO:0055114
Cluster-15354.110878,GO:0015976
Cluster-15354.112134,GO:0008033
Cluster-15354.112174,GO:0006468
Cluster-15354.112541,GO:0006396
Cluster-15354.112551,GO:0048309
Cluster-15354.112658,GO:0006801
Cluster-15354.112965,GO:0006631
Cluster-15354.112971,GO:0006631
Cluster-15354.112972,GO:0055114
Cluster-15354.112973,GO:0006631
Cluster-15354.113312,GO:0055085
Cluster-15354.113446,GO:0006367
Cluster-15354.114225,GO:0006506
Cluster-15354.114356,GO:0006468
Cluster-15354.114567,GO:0006352
Cluster-15354.114568,GO:0006352
Cluster-15354.114750,GO:0006352
Cluster-15354.115015,GO:0006310
Cluster-15354.115079,GO:0030244
Cluster-15354.115686,GO:0006886
Cluster-15354.115708,GO:0006012
Cluster-15354.115739,GO:0006357
Cluster-15354.115863,GO:0008152
Cluster-15354.115916,GO:0006629
Cluster-15354.116284,GO:0008283
Cluster-15354.116513,GO:0006935
Cluster-15354.116795,GO:0015893
Cluster-15354.117109,GO:0006096
Cluster-15354.117117,GO:0006096
Cluster-15354.117639,GO:0031640
Cluster-15354.119408,GO:0006144
Cluster-15354.119456,GO:0006000
Cluster-15354.119602,GO:0071973
Cluster-15354.120256,GO:0007165
Cluster-15354.120346,GO:0008152
Cluster-15354.121220,GO:0006810
Cluster-15354.121471,GO:0007165
Cluster-15354.121490,GO:0006914
Cluster-15354.121982,GO:0006470
Cluster-15354.122408,GO:0043087
Cluster-15354.122413,GO:0045454
Cluster-15354.122769,GO:0016192
Cluster-15354.122770,GO:0006118
Cluster-15354.122772,GO:0006464
Cluster-15354.122773,GO:0015991
Cluster-15354.122776,GO:0015992
Cluster-15354.122844,GO:0006378
Cluster-15354.123023,GO:0009231
Cluster-15354.123083,GO:0008152
Cluster-15354.124793,GO:0006310
Cluster-15354.124905,GO:0046486
Cluster-15354.125058,GO:0006576
Cluster-15354.125059,GO:0006614
Cluster-15354.125069,GO:0002949
Cluster-15354.125204,GO:0015992
Cluster-15354.125545,GO:0000162
Cluster-15354.125610,GO:0006886
Cluster-15354.125614,GO:0006886
Cluster-15354.125659,GO:0055114
Cluster-15354.125660,GO:0008152
Cluster-15354.125820,GO:0006886
Cluster-15354.126328,GO:0016192
Cluster-15354.126482,GO:0016310
Cluster-15354.126582,GO:0006281
Cluster-15354.126585,GO:0006281
Cluster-15354.12730,GO:0006885
Cluster-15354.12734,GO:0006885
Cluster-15354.127769,GO:0007049
Cluster-15354.128315,GO:0055114
Cluster-15354.128316,GO:0006355
Cluster-15354.128323,GO:0006813
Cluster-15354.128324,GO:0006812
Cluster-15354.128706,GO:0015979
Cluster-15354.129108,GO:0006885
Cluster-15354.129408,GO:0043093
Cluster-15354.129570,GO:0055114
Cluster-15354.130030,GO:0006810
Cluster-15354.130176,GO:0043085
Cluster-15354.13034,GO:0006433
Cluster-15354.130614,GO:0006887
Cluster-15354.130808,GO:0002949
Cluster-15354.131500,GO:0071555
Cluster-15354.132609,GO:0006886
Cluster-15354.132954,GO:0016567
Cluster-15354.133278,GO:0006310
Cluster-15354.133326,GO:0000271
Cluster-15354.133381,GO:0055114
Cluster-15354.134350,GO:0055114
Cluster-15354.134530,GO:0006418
Cluster-15354.134535,GO:0055114
Cluster-15354.135195,GO:0019752
Cluster-15354.136205,GO:0016192
Cluster-15354.137543,GO:0006468
Cluster-15354.138239,GO:0006388
Cluster-15354.138411,GO:0006576
Cluster-15354.138730,GO:0007165
Cluster-15354.139018,GO:0005982
Cluster-15354.139059,GO:0006534
Cluster-15354.139123,GO:0006433
Cluster-15354.139796,GO:0006886
Cluster-15354.14119,GO:0046486
Cluster-15354.141679,GO:0006310
Cluster-15354.143060,GO:0006886
Cluster-15354.143144,GO:0015948
Cluster-15354.143612,GO:0009058
Cluster-15354.14426,GO:0005982
Cluster-15354.144485,GO:0006013
Cluster-15354.145019,GO:0016192
Cluster-15354.145363,GO:0002949
Cluster-15354.145365,GO:0006914
Cluster-15354.145366,GO:0007264
Cluster-15354.145367,GO:0002949
Cluster-15354.145368,GO:0006355
Cluster-15354.145370,GO:0006310
Cluster-15354.145835,GO:0006979
Cluster-15354.147980,GO:0006027
Cluster-15354.149513,GO:0002949
Cluster-15354.149903,GO:0000272
Cluster-15354.150132,GO:0002949
Cluster-15354.16978,GO:0045893
Cluster-15354.17031,GO:0006508
Cluster-15354.17306,GO:0006605
Cluster-15354.18501,GO:0000160
Cluster-15354.19639,GO:0006355
Cluster-15354.19919,GO:0006629
Cluster-15354.21560,GO:0042254
Cluster-15354.21766,GO:0006412
Cluster-15354.22182,GO:0015986
Cluster-15354.22205,GO:0006952
Cluster-15354.22747,GO:0005985
Cluster-15354.23167,GO:0006614
Cluster-15354.23564,GO:0016192
Cluster-15354.23815,GO:0009690
Cluster-15354.23982,GO:0043401
Cluster-15354.24854,GO:0045892
Cluster-15354.24887,GO:0015979
Cluster-15354.25580,GO:0006508
Cluster-15354.2596,GO:0006508
Cluster-15354.26407,GO:0055114
Cluster-15354.26780,GO:0006886
Cluster-15354.27290,GO:0009252
Cluster-15354.27615,GO:0042254
Cluster-15354.27784,GO:0006269
Cluster-15354.29049,GO:0008152
Cluster-15354.29338,GO:0005982
Cluster-15354.29396,GO:0006950
Cluster-15354.30341,GO:0055085
Cluster-15354.30476,GO:0009415
Cluster-15354.30632,GO:0015672
Cluster-15354.31002,GO:0006423
Cluster-15354.31377,GO:0006144
Cluster-15354.32089,GO:0015986
Cluster-15354.32560,GO:0007165
Cluster-15354.32579,GO:0006265
Cluster-15354.33019,GO:0051252
Cluster-15354.33813,GO:0006357
Cluster-15354.339,GO:0055085
Cluster-15354.3392,GO:0006355
Cluster-15354.34584,GO:0055085
Cluster-15354.34715,GO:0000398
Cluster-15354.35078,GO:0030001
Cluster-15354.35096,GO:0006468
Cluster-15354.357,GO:0006508
Cluster-15354.36518,GO:0006351
Cluster-15354.36521,GO:0006260
Cluster-15354.37026,GO:0006446
Cluster-15354.37051,GO:0015684
Cluster-15354.37055,GO:0007264
Cluster-15354.3706,GO:0042254
Cluster-15354.37256,GO:0006098
Cluster-15354.37264,GO:0006032
Cluster-15354.37266,GO:0006032
Cluster-15354.3746,GO:0006352
Cluster-15354.38251,GO:0016114
Cluster-15354.38394,GO:0055114
Cluster-15354.38428,GO:0006412
Cluster-15354.38429,GO:0006260
Cluster-15354.38767,GO:0006810
Cluster-15354.39134,GO:0051252
Cluster-15354.39187,GO:0006614
Cluster-15354.39386,GO:0006605
Cluster-15354.39426,GO:0048870
Cluster-15354.39547,GO:0019076
Cluster-15354.39597,GO:0016032
Cluster-15354.39628,GO:0032955
Cluster-15354.39665,GO:0003333
Cluster-15354.40116,GO:0006810
Cluster-15354.40658,GO:0005975
Cluster-15354.40926,GO:0005975
Cluster-15354.41046,GO:0042967
Cluster-15354.41522,GO:0006413
Cluster-15354.41734,GO:0015979
Cluster-15354.42584,GO:0000917
Cluster-15354.43459,GO:0055114
Cluster-15354.43631,GO:0006096
Cluster-15354.43635,GO:0002949
Cluster-15354.4445,GO:0042254
Cluster-15354.44683,GO:0007010
Cluster-15354.44983,GO:0006206
Cluster-15354.45460,GO:0006446
Cluster-15354.45461,GO:0006413
Cluster-15354.45547,GO:0000160
Cluster-15354.45591,GO:0006351
Cluster-15354.46192,GO:0006144
Cluster-15354.46464,GO:0006886
Cluster-15354.46589,GO:0006396
Cluster-15354.47028,GO:0007165
Cluster-15354.47108,GO:0034968
Cluster-15354.47114,GO:0034968
Cluster-15354.47145,GO:0006355
Cluster-15354.47641,GO:0016192
Cluster-15354.47795,GO:0005975
Cluster-15354.4844,GO:0003333
Cluster-15354.49498,GO:0009069
Cluster-15354.50056,GO:0006206
Cluster-15354.50146,GO:0007186
Cluster-15354.50921,GO:0010027
Cluster-15354.50985,GO:0006810
Cluster-15354.51379,GO:0006914
Cluster-15354.51965,GO:0019058
Cluster-15354.51991,GO:0006520
Cluster-15354.52152,GO:0007067
Cluster-15354.52420,GO:0042113
Cluster-15354.526,GO:0010048
Cluster-15354.52900,GO:0009236
Cluster-15354.52914,GO:0006270
Cluster-15354.52920,GO:0033227
Cluster-15354.5338,GO:0006094
Cluster-15354.53393,GO:0055114
Cluster-15354.537,GO:0051382
Cluster-15354.54093,GO:0015986
Cluster-15354.54116,GO:0006914
